masked_acct,Vintage,ChargeOffMOB,BalanceAtDefault,FICOScore,FICOScorePctAvgFICOLast30DaysBookedLoans,NewUsedIndicator,VehicleManufacturerRebate,VehicleValueBlackBook,MoodysGDPReal,FinancedAmt,CashDownPmt,CashDownPmtPctBBVehicleValue,PaymentAmt,PaymentToFinancedAmtRatio,PTILine5,BackendTotalAmt,TotalDownPmt,rate_recovery
b7ad560e35d00912d5575d19f281d073,201509,12,17109.15,555,1.0162,0,0,11825,470.87,17723,1800,0.1522,407.21,0.023,0.1139,0,1800,0.4038
b7af57ccc3d627a620463653d8932f08,201503,25,13246.71,,,0,0,12850,143.35,14686.4102,4000,0.3113,358.19,0.0244,0.0843,0,4000,0.5705
b7c800b8ccec6c67528a66358832c771,201505,8,20558.16,490,0.8982,1,4000,16925,479.78,20800,3000,0.1773,502.31,0.0241,0.1052,0,3000,0.5929
b7cf2c257c77ec3acbd48d52d2d11d5a,201608,22,13691.02,,,0,0,9950,91.22,15534.9697,1700,0.1709,355.63,0.0229,0.0594,2000,1700,0.4027
b7e40a1850dd6150c13781f94e061e99,201612,12,10760.84,483,0.9298,0,0,8875,692.02,11426.5498,1400,0.1577,283.55,0.0248,0.0773,895,1400,0.717
b7f44f0eea13012c7249bc702e7d8e13,201511,20,9436.61,506,0.9615,0,350,7550,850.41,10546.5,0,0,269.13,0.0255,0.0564,725,1500,0.3967
b803080bbd434d4bbe85df06ba8e6b16,201703,7,18610.9,518,0.9979,0,0,17175,1622.01,18919.0703,3000,0.1747,434.69,0.023,0.1711,895,3000,0.7475
b807a65517e95fd984b3c61f8249722a,201708,12,22384.75,477,0.9108,0,0,20350,1650.5,23158.6602,8500,0.4177,532.1,0.023,0.0682,2565,8500,0.9206
b812647fe24b0ffb846087be2e47e694,201505,34,13655.52,,,1,500,13850,181.4,18085,2500,0.1805,399.8,0.0221,0.1687,795,2500,0.5284
b819d69d244ae6cf473c9b21444085d4,201706,16,9754.49,,,0,0,7175,458.04,10485,815,0.1136,274.91,0.0262,0.1144,1371,815,0.4358
b81fe6ab54bb9a622ab7b223cdb1cf82,201802,7,19660.05,558,1.0615,0,0,16225,915.48,19927.5293,4500,0.2773,460.73,0.0231,0.1597,0,4500,0.6714
b82352a8d3e379f733bef74445b91294,201502,38,4154.78,534,0.9879,0,0,8325,197,9230,5000,0.6006,249.7,0.0271,0.1242,1395,5000,0.5856
b8280dca2b22d22f68666f23056112f7,201603,20,16904.57,479,0.9281,1,2500,13350,685.73,19275.6504,1461,0.1094,426.91,0.0221,0.1708,795,1461,0.0337
b82dc89309e1fe0e63b2ac7cc4c7d3c6,201509,4,21248.36,477,0.8723,1,2500,14350,681.3,21248.3594,0,0,469.99,0.0221,0.1576,795,1000,0.6351
b83b1e4a61b20cf3a8f625fbb0ce456c,201504,16,14261.36,,,0,0,11500,99.67,15899,2000,0.1739,383.96,0.0241,0.1352,1998,2000,0.2773
b858b469a718138c3f11bf74735fe160,201506,14,25064.3,,,1,1000,22175,232.8,27057.0996,7500,0.3382,570.06,0.0211,0.1271,2045,7500,0.5551
b8783bf00d9a9e55ca4085b2832dfed4,201605,20,17254.23,,,1,0,12975,472.92,18719,3000,0.2312,395.66,0.0211,0.1357,0,3900,0.4626
b889eccd356f50f1bff1da80845c4b0b,201501,20,12941.94,499,0.9201,1,0,9175,1576.43,14748.9199,500,0.0545,338.87,0.023,0.1594,700,1950,0.4299
b88d5e243a29206ab1fd8fa14abf3cd4,201706,11,20709.9,451,0.8571,1,3000,13225,593.02,20771.2891,1000,0.0756,528.59,0.0254,0.1014,2895,1000,0.6471
b8933291ab0e772ae7545e6b9e292abe,201608,5,13332,477,0.9103,0,0,8425,473.85,13332,500,0.0593,319.97,0.024,0.0824,2795,1500,0.5163
b8aa21b6c4552a1fd4ad1d04e1d93271,201609,26,20081.49,516,0.9851,0,0,17525,227.55,23212,3500,0.1997,595.22,0.0256,0.1345,895,3500,0.4382
b8ce756e5d7d621090d30093b7a331db,201708,8,11787.55,,,0,0,9525,484.21,12137.9404,0,0,286.8,0.0236,0.1262,0,2000,0.8322
b8d398d6e97d6ba4930f98d66da85939,201602,20,22207.59,590,1.1314,1,2000,14025,1596.74,24799,3000,0.2139,552.05,0.0223,0.1255,799,-862.85,0.4558
b8e6a62894f51a8124bad9f76d90eef8,201506,25,14919.25,559,1.0213,1,900,12350,837.5,17720.4609,3000,0.2429,374.72,0.0211,0.1249,1925,3000,0.5171
b90327ea1d7d951618651e4e46822f7d,201608,22,14553.34,482,0.9203,0,0,10250,317.82,15108,500,0.0488,383.96,0.0254,0.1189,2506,2500,0.4074
b90a75eb5d56ee5cc89c51787291e3a0,201511,9,22313.76,525,0.9915,0,0,19025,1358.05,22820.75,2500,0.1314,517.83,0.0227,0.0988,2500,2500,0
b910f8d52abbafdb624bbc18b6cd7fc5,201803,7,18151.25,498,0.9515,0,0,12275,1427.71,18151.25,2000,0.1629,420.17,0.0231,0.0728,1400,2000,0.6451
b919af40ee3f2a5222e1f6e1e8c69c50,201512,31,15489.08,510,0.9691,1,400,10350,456.43,16849.5098,1500,0.1449,399.78,0.0237,0.1312,951,1500,0.1287
b921d99597b1afe028b0323102d9102d,201511,13,9624.72,496,0.9416,0,0,8000,1358.05,10129.6104,400,0.05,268.25,0.0265,0.1371,0,3400,0.7798
a325c69a497af35d170f6a5dfd54855e,201604,32,13377.97,,,0,0,13075,686.16,16514.25,2000,0.153,367.59,0.0223,0.1507,795,5500,0.4961
a32f42eecf2ba81fff02f0a57392f1b1,201504,12,19717.73,,,1,1900,13275,187.8,21019,1000,0.0753,438.48,0.0209,0.0884,2795,-1226.6,0.6805
a33cddb1f8c38c435ceee53f0e93b5fb,201610,18,11517.53,508,0.9695,0,0,8375,1604.33,12600,641.25,0.0766,300.76,0.0239,0.1744,1900,641.25,0.4295
a3432fc3ddfe534c793b54b38835b456,201601,33,14139.44,497,0.9533,0,0,14325,852.05,17195.0703,1820,0.1271,416.72,0.0242,0.0609,795,2820,0.4945
a34b2b4879ee5c609bf9a78f4fdc7528,201708,9,15847.23,544,1.0343,1,1500,12050,894.62,15847.2305,3000,0.249,334.99,0.0211,0.1672,0,3000,0.7276
a359063cb725d4ccdc2263e6cf73870f,201610,5,19923.5,464,0.8897,1,0,13750,196.61,19923.5,2500,0.1818,492.51,0.0247,0.1273,895,2500,0.6156
a36157fa3813aa34f3b048fcba2d4818,201510,17,33842.05,,,1,1750,22475,1381.33,34727.3789,1000,0.0445,733.85,0.0211,0.1107,0,1000,0.4158
a36421cf5469302939a0bc9fcace9983,201506,40,7100.65,459,0.8407,0,0,6150,1579.49,10651.4697,1500,0.2439,310.25,0.0291,0.1677,2505,1500,0.0231
a3724b700c3e93a353f3df6a92a7228d,201610,14,17785.69,513,0.9812,1,1500,12850,100.3,19412.5,1428,0.1111,442.75,0.0228,0.0939,2895,1428,0.4415
a374af65019b632d609e119aeee6a10e,201607,19,17643.88,490,0.934,0,0,13725,1597.84,20337.6094,2000,0.1457,435.49,0.0214,0.0728,2438,2000,0.517
a38e62513094a538263215cf7c3e12e0,201503,20,14546.98,,,0,0,12250,179.58,15726,0,0,368.19,0.0234,0.0633,699,1512,0.6082
a3989bbf241cb795d29909c0b909746b,201603,21,17144.14,521,1.0094,0,0,12325,228.54,17962.0508,2500,0.2028,428.51,0.0239,0.0947,2000,2500,0.4515
a3a0ccc4fab8c86be7fa8fd3d8942640,201605,17,7473.93,505,0.9635,0,0,5550,746.82,7661,4000,0.7207,212.41,0.0277,0.0928,695,4000,0.0641
a3af8cea2a14f423574cc461fd04c5fc,201709,9,26416.17,596,1.1384,1,2000,18850,313.59,26602.0898,1500,0.0796,616.42,0.0232,0.1631,2895,1500,0.634
a3b4a9a2efeb0f7c609a723325f1f34f,201607,8,17356.44,,,1,0,16225,307.17,17863.3105,4000,0.2465,397.62,0.0223,0.1701,895,4000,0.4165
a3c1a57181e2e362a60e99bc723c5bbf,201606,21,19293.69,587,1.1249,0,0,17875,1595.15,20794,6000,0.3357,473.62,0.0228,0.0611,0,6000,0
a3d07c18957a138e6ddbaafd453a8188,201507,10,18439.46,537,0.9912,0,0,16725,471.01,19288.9297,2232,0.1335,443.3,0.023,0.1714,795,4732,0.7032
a3d4179418753914fe8a2f07195239fa,201512,24,14234.53,509,0.9695,0,0,8900,746.3,16359.2998,1500,0.1685,399.75,0.0244,0.1895,1400,1500,0
a3e1f7cd8fb651546cd1db858f3e8728,201602,20,12063.66,495,0.9493,0,0,10750,193.71,13450,950,0.0884,347.72,0.0259,0.1307,0,1950,0.6619
a3eec78b2161c6dd78c6f9727b60e7aa,201608,23,18208.22,,,1,2000,12875,871.41,20170.2305,1000,0.0777,445.9,0.0221,0.0916,800,2000,0.4275
a3f240bcb6f12d4d041d0263e39573f7,201709,6,18295.98,517,0.987,0,0,15450,322.1,18295.9805,1320,0.0854,523.16,0.0286,0.094,2793,1320,0.5354
a3f68281a27ffbf45eb31331366f4e05,201603,7,9897.08,,,0,0,6725,189.78,10039.7803,2000,0.2974,288.68,0.0288,0.1759,750,2000,0.5423
a3faf2db0c784b3d06f2a9d30607d1ae,201508,19,20434.63,597,1.0993,1,2500,15300,232.42,22068.9395,2000,0.1307,491.05,0.0223,0.1871,795,2000,0.595
a408950b24dcac82724ae9fdf789779e,201512,7,19810,458,0.8754,0,0,13225,445.46,19810,500,0.0378,518.5,0.0262,0.1775,2645,1350,0.0275
a41237ac92800afc17da08de933d55de,201610,24,17096.8,,,0,0,15375,1383.99,18240,0,0,424.38,0.0233,0.0883,2000,3500,0.5878
a4214708ad20835f7fbe770984c3cbcf,201504,8,14555.32,,,0,0,12750,187.92,14738.5801,1500,0.1176,353.87,0.024,0.1056,0,1500,0.7291
a42750515353c672678ebb479ce83ab5,201603,13,14970.09,,,0,0,11525,284.11,15722.5,3000,0.2603,332.32,0.0211,0.1923,2000,3000,0
b570fb3d5f4d3415c2bfe582832d462d,201804,6,12793.5,,,0,0,9625,282.59,12793.5,2100,0.2182,336.99,0.0263,0.1479,2000,2100,0.6398
b57b177cc5c72c35b86b879b3ba59612,201609,17,14843.49,426,0.8133,0,0,8375,319.26,15746.1201,2400,0.2866,380.3,0.0242,0.1521,300,2400,0.3595
b58b2fc28863de725be22f90961e45ba,201512,27,16308.24,556,1.0592,1,1500,11450,189.4,18204,0,0,445.04,0.0244,0.1692,0,1000,0.3486
b594cf169981030954e2eadc621bfeb2,201606,8,19236.92,524,1.0041,1,0,12725,453.58,19633.9395,2025,0.1591,476.14,0.0243,0.1765,795,2025,0.5143
b59b2b69a01c1d8575e3e600159d3624,201502,16,23942.67,,,0,0,18850,820.81,26036.1406,1500,0.0796,602.05,0.0231,0.1234,2759,2500,0.6611
b5a3501f305068a85a1216ef7bb91eb2,201702,10,17945.8,558,1.074,1,2000,12400,183.86,18049.6602,2000,0.1613,408.47,0.0226,0.1362,710,2000,0.5408
b5b1696dd28de1ba41d6145adf139e69,201504,18,14301.86,,,0,0,12325,299.04,14618.04,500,0.0406,359.56,0.0246,0.1083,0,1800,0.3808
b5ba58331db205a8c8e6d3732ee149ba,201507,32,23511.31,,,1,2500,18200,308.47,25411.75,1000,0.0549,576.54,0.0227,0.091,300,-1500.69,0.2117
b5bdd537246882d7a9a3a4acf99b4791,201502,34,21424.64,504,0.9299,1,1500,16875,473.34,22735.0098,1500,0.0889,549.39,0.0242,0.1258,0,1500,0.4287
b5c454c5898de201121d30404a04e9c1,201602,17,13013.4,,,0,0,9500,1596.74,13549.5498,2000,0.2105,372.97,0.0275,0.1468,1500,2000,0.5101
b5c7dba1e875ad9a64e0e0e60f70e959,201505,41,7446.69,,,0,0,10075,100.04,12317,2500,0.2481,306.45,0.0249,0.1849,795,2500,0.489
b5ce763fc35ad75f7140c68f64d96896,201705,12,10679.52,534,1.0254,0,0,8100,1632.95,11135,1800,0.2222,267.05,0.024,0.1132,530,1800,0.3509
b5d6559c63b8577ece36ac2ee14ef4f7,201502,36,14366.7,482,0.8925,1,500,13825,99.82,19058.4297,3000,0.217,454.61,0.0239,0.1381,0,3000,0.2371
b5de21f6702034250b80092b61ecc8b7,201505,36,14792.26,,,0,0,12575,194.09,18407,300,0.0239,428.27,0.0233,0.1298,2795,2000,0.1877
b5e07d5775a4d8c9b98c217d883b1fb3,201603,31,19357.5,561,1.0873,1,2750,13600,69.69,23605.3398,4000,0.2941,522.13,0.0221,0.1278,2680,2958.2,0.5445
b5eceb4426d79b89b00a17ab61142805,201606,17,14528.09,543,1.0389,0,0,11275,455.42,15275,2500,0.2217,405.36,0.0265,0.1186,0,2500,0.1972
b602137723f72b235549fbea9a873443,201603,26,12777.54,,,0,0,9600,1595.01,14452,3000,0.3125,370.75,0.0257,0.1324,0,3000,0.0434
b6129b663061dbe88ae5eb5fd0dc80d4,201601,17,16848,559,1.0702,0,0,13150,746.25,17739.4297,1500,0.1141,412.78,0.0233,0.1072,800,3500,0.3825
b63268f02906cf23243552769448e58f,201509,17,18103.69,,,1,2750,14300,100.64,18739.6699,0,0,430.57,0.023,0.1794,2000,1000,0.5953
b637ef336f431d1d3a90aa0adda04ffa,201602,28,16313.28,560,1.0746,0,0,14300,189.42,17390,1500,0.1049,419.96,0.0241,0.1435,800,1500,0.3887
b640121c79873ff62a61cb9340f3fe7b,201703,17,13041.63,534,1.0355,0,0,9100,191.96,13813.9297,1190,0.1308,356.77,0.0258,0.1427,2000,1190,0.0743
b644980f63461a63621e12c568cc0a3a,201510,13,12043.68,,,0,0,9575,1605.39,12369.9805,1300,0.1358,317.2,0.0256,0.1275,588,1300,0.3526
b650cb8d64d8917fc9ee091ae02ab851,201611,17,14131.68,533,1.0245,0,0,11100,478.88,15919.25,300,0.027,398.46,0.025,0.1488,1900,3113,0.5323
b65427c518810be288c9f7b933e1ded2,201502,5,13900.05,,,0,0,12425,236.33,13900.0498,4000,0.3219,341.7,0.0246,0.0941,2795,4000,0.9343
b6577c7c7b60f361a4ab1b35508116b5,201606,10,18861.07,540,1.0336,0,0,14700,584.66,19281.0195,500,0.034,445.22,0.0231,0.1012,2599,800,0.5952
b663e3829a454be1ece3f8c3cae3558b,201502,38,15697.17,507,0.9354,1,0,13000,236.33,16773,2400,0.1846,385.38,0.023,0.1444,0,2400,0.3886
b66b54c4015e286c513851373bc0a050,201704,11,17661.89,559,1.0789,1,2500,10825,230.7,17981.9004,0,0,410.13,0.0228,0.1447,1995,1279,0.5071
b674027e738007b91e265525b494f53b,201612,18,23807.71,447,0.8558,1,0,19300,878.87,25451.7695,0,0,566.97,0.0223,0.0605,799,5000,0.6926
b67741dc872380973f65909976752e24,201508,24,15529.7,,,1,1500,12700,100.77,17689.6992,1000,0.0787,404.85,0.0229,0.1611,0,1000,0.3484
b67bfa9f3c637a453dde427e6236b826,201605,31,16400.88,489,0.9356,0,0,12950,91.47,18733.6406,1200,0.0927,498.13,0.0266,0.1733,3295,1200,0.4971
b683299b0990e1bd5b95325524fffa1e,201608,7,11551.86,561,1.0705,0,0,6675,871.41,11695.6904,900,0.1348,321.91,0.0275,0.0877,540,900,0.5926
b68bd4e97d79872521da07f33bb17914,201711,3,12171.04,,,0,0,8000,461.35,12171.04,0,0,342.45,0.0281,0.1305,1488,1250,0.6586
b6a19e87271ee61c62d0b70fc72c55ef,201703,3,13356.97,493,0.9495,0,0,9050,295.76,13356.9697,1050,0.116,358.22,0.0268,0.0566,0,1050,0.6712
b6b13563abd9d6323e2281e7cbd38d31,201610,10,15134.16,,,0,0,10450,747.27,15210,2250,0.2153,353.93,0.0233,0.0783,1100,2250,0.4407
b6b6b0e700ba8c5b698e13f0e9bd1bce,201608,11,9928.83,451,0.8618,0,0,7925,1601.02,10712.1504,1000,0.1262,308.79,0.0288,0.1335,1250,1000,0.4075
b6c1e063f115640cc5cb06c170e4d3e5,201702,18,20573.34,510,0.9827,0,0,16675,229.89,21461.5801,3000,0.1799,471.58,0.022,0.0582,2895,4500,0.1944
b6cc9c931c520325bd5b1ebdfd5aaa53,201710,10,12628.68,511,0.9767,0,0,10100,698.51,12869.5098,526,0.0521,295.69,0.023,0.1067,1530,1326,0.3944
b6d5a4c193caca305d5d415f82fe9e1d,201602,13,14972.34,,,0,0,11050,743.3,15412.5303,2000,0.181,386.07,0.025,0.0827,795,2000,0.5492
b6daba453fafc8b7be4c376668058128,201502,17,15924.88,507,0.9379,1,1000,13225,1596.14,17241.1602,2850,0.2155,388.73,0.0225,0.1623,350,2850,0.5799
b6ec3c7048dbd22cf03784750646dabb,201604,16,11371.9,,,0,0,9050,686.16,12647.3896,36,0.004,284.48,0.0225,0.0899,695,1272,0.5445
b6f0b1e6c572718991bc312ee23e325d,201603,17,15765.08,456,0.8834,0,0,13200,473.43,16981.9395,1000,0.0758,429.73,0.0253,0.1345,695,1000,0.4034
b70649495c4357060bf28481715905d4,201606,14,16278.73,,,0,0,11000,495.76,17539.3906,1500,0.1364,387.96,0.0221,0.108,2191,1500,0.5517
b70e4016bf0a6349e2e2f458ffa13e25,201605,28,13237.19,522,0.996,1,2000,12775,1593.87,16496.6094,3000,0.2348,356.04,0.0216,0.1764,795,3000,0.2408
b71ab4151e2ff2bf7210967fa243f9ca,201703,9,16882,525,1.0176,0,0,12100,274.65,16882,1620,0.1339,456.34,0.027,0.0615,1805,1620,0.0743
b730dbc869bf88a3e18168dac26be04c,201701,5,23380.29,600,1.1536,0,0,17800,323.18,23400.1992,2500,0.1404,592.09,0.0253,0.135,2958,2500,0.8109
b73ce41cbdf40f4b0639945e8f59194e,201608,7,15214.08,547,1.0441,1,1000,10300,1601.02,15487.8701,1200,0.1165,354.86,0.0229,0.1613,773,1200,0.6332
b7421305bcc100404dd6fb51eaab3c6e,201605,22,23705.75,501,0.9585,1,0,16625,228.65,25660.75,3000,0.1805,571.18,0.0223,0.0901,2000,4000,0.1865
b74ff9498df7c8eb1cd22198ce7363b9,201510,23,11859.23,531,0.9887,0,0,12800,1605.39,13696.8896,600,0.0469,351.19,0.0256,0.1096,2229.56,2600,0.216
b75cb1f7a6eddd9046d382a5c7f5be2d,201504,33,21007.59,548,1.0067,1,1750,15700,235.21,26415.5195,1000,0.0637,550,0.0208,0.1571,2739,1000,0.4844
b76738ea1602ec8242e3d7186784cf7f,201510,20,23109.59,,,1,500,15400,748.95,23933.5293,1700,0.1104,570.89,0.0239,0.1593,795,-425,0.5595
b769036526ba06ba1e60579a39f63777,201610,6,16972.97,424,0.814,0,0,12950,477.2,16972.9707,3000,0.2317,451.14,0.0266,0.1037,2895,3000,0.7478
b76cdbf59f67c8187f9413f4c28e38d7,201507,23,11543.86,608,1.116,0,0,9850,182.16,13617.8799,0,0,349.94,0.0257,0.0556,0,1400,0.1573
b77612920db9215b686868ea95ca89db,201511,11,22187.23,468,0.8878,0,0,12900,197.42,22754,1500,0.1163,503.25,0.0221,0.074,2000,1500,0.087
b777c2a9ebd756326015364df804b1bc,201610,13,18964.48,589,1.124,1,3039,12200,141.78,21677.8906,1305,0.107,495,0.0228,0.1547,2085.89,-1483.75,0.6281
b779ef9d9e0484d53290b43fb55d347f,201602,34,10967.05,,,1,1500,7300,228.68,14125.3398,1000,0.137,322.32,0.0228,0.1425,795,1472.81,0.204
b781a6e0552db63deab579a02fa7ef0e,201612,20,17953.05,496,0.9512,1,1500,13175,504.01,20611,1500,0.1139,515.95,0.025,0.1376,800,1500,0.6668
b78f81ae8da69a83f918011e5e934e01,201504,33,13548.96,,,1,500,12575,99.67,16336,1000,0.0795,359.11,0.022,0.0612,0,2000,0.2864
b79e1971701f8415635809348d28abe2,201607,16,14204.23,,,1,3532,11000,690.21,14679.2305,0,0,337.11,0.023,0.0803,895,1350,0.4335
b7ad11e90e1b4832ff24047c96cbf4a2,201602,24,10954.98,473,0.9108,0,0,10200,579.99,11699.75,2900,0.2843,329.53,0.0282,0.1498,0,2900,0.1826
b7ae93c7b702f8507dd05292853d2f84,201703,12,15820.53,454,0.8731,0,0,11800,323.89,16456.1191,1500,0.1271,407.25,0.0247,0.1571,2000,1500,0.7878
b7b2a5534fd0bb2670bdf8d56f616558,201602,26,18520.37,529,1.0163,1,2000,13325,193.71,21794,2800,0.2101,483.72,0.0222,0.1064,2795,2800,0.4593
b7ce9670cc5cc11d9413400dc62a0ec5,201507,9,17999.73,507,0.9292,1,1250,10350,189.77,18114,0,0,416.19,0.023,0.1373,2295,3500,0.0563
b7e3d642fc7f49f08276483e5ec1964f,201602,23,24269.06,527,1.0104,1,3000,15000,311.09,25227.25,3000,0.2,616.93,0.0245,0.1737,506,-2783.25,0.0771
b7e8905ab76851926026bd73aa0245de,201607,8,20284,478,0.9108,0,0,13925,1597.84,20284,3000,0.2154,465.18,0.0229,0.141,695,3000,0.5602
b7f90216f298fa94e54c02eed4c13e3e,201605,12,15697.48,580,1.1062,0,0,7475,746.82,16206.5996,1000,0.1338,413.69,0.0255,0.0985,2795,1100,0.5414
b805427d45a93aa1f7519efb95849701,201606,16,15904.92,,,0,0,12275,182.4,16853.0996,2700,0.22,472.96,0.0281,0.1197,795,2700,0.5082
b8107994c7692e60887c3f1efab348f4,201501,33,11356.16,521,0.9621,0,0,11025,1576.43,13688.3701,2500,0.2268,351.16,0.0257,0.1577,0,2500,0
b812e98e0e8055490cf959071ac628c0,201604,28,16346.29,,,1,1500,13100,228.6,18884.4297,3500,0.2672,414.99,0.022,0.128,2165,3500,0.0688
b81d84a5eccbfbd657c6b2d66ca0a3e9,201509,7,12012.63,550,1.0071,0,0,8500,190.62,12204.7998,500,0.0588,321.44,0.0263,0.1499,795,3500,0.2907
b820f0ad2ca598a41d88c4d392dc1acf,201603,19,17827.15,493,0.9558,0,0,12375,1595.01,18841,1400,0.1131,432.91,0.023,0.1677,2000,1400,0.618
b82393b999bc23ffde8392b0d19dcd7e,201604,19,18803.87,,,0,0,18750,192.69,21154.2891,4000,0.2133,494.9,0.0234,0.1547,795,4000,0.7408
b82b1b683066018146044ea9a4c5cfbf,201503,30,14881.25,500,0.9225,0,0,10050,823.4,16392,1500,0.1493,399.79,0.0244,0.0827,2000,1500,0.3819
b8386f75d4c0adea9eab9584b88a5432,201509,36,13662.61,599,1.0967,1,0,15600,749.06,19672.8906,3500,0.2244,415.73,0.0211,0.0976,795,3500,0.3784
b841402a2bf2404133dc84c36ca3a85e,201507,30,14990.08,454,0.8345,1,1000,11400,443.57,17469,2350,0.2061,413.38,0.0237,0.1418,0,2350,0.2954
b864ecfb44449ff42d1fe065451a7b70,201703,9,14731.7,528,1.0236,1,1500,9875,90.81,14731.7002,1500,0.1519,400.92,0.0272,0.1262,2053,1500,0.5933
b8842747f129877eb319b1c6478cbffe,201507,33,11353.74,601,1.104,0,0,7825,840.04,13874.8301,1500,0.1917,346.25,0.025,0.1539,2001,1500,0.0647
b88b0f160b70c6f65430c4d8b4f14927,201606,26,12086.54,,,0,0,8725,862.67,12599.6797,2000,0.2292,339.35,0.0269,0.1507,795,2000,0.2556
b892413d7710b7fbf2a759a1d1664e03,201607,9,13390.62,510,0.9715,0,0,9675,867.48,13392.9805,1185,0.1225,369.45,0.0276,0.1478,795,1185,0.7343
b894788e0eec2e5f3f72bc2e60877576,201610,14,12657.03,566,1.0793,0,0,10250,1604.33,13821,1000,0.0976,398.32,0.0288,0.1449,682,1000,0.0375
b8c196915519e0a4428f920aa160a6af,201507,9,16142.27,582,1.0683,0,0,8900,536.99,16613.5,1500,0.1685,431.39,0.026,0.1646,2000,1700,0.5353
a42b7b8f5f88b8c79791797d3bde22f6,201501,21,16289.49,471,0.8666,0,0,14525,676.13,17777.5,2300,0.1583,380.44,0.0214,0.1605,0,2300,0.3625
a43d7501c6703b1c28c1926e36b0d0d4,201511,37,12081.34,458,0.8616,0,0,10000,850.41,14956.8896,1500,0.15,345.65,0.0231,0.1186,795,1999,0.2959
a442f90787ea549647826589c121eb3b,201608,24,11304.94,519,0.988,0,0,8650,307.95,12959.1504,1200,0.1387,311.05,0.024,0.1536,895,1200,0.4453
a4485ae48af140e349fbfb7f95a23c20,201502,35,17259.68,,,0,0,17350,677.23,21350,2011,0.1159,528.12,0.0247,0.106,0,5878.04,0.784
a44fc0f9329e313b8c0c14fc42da78f7,201503,11,19473.18,,,0,0,14625,99.54,19751.9805,2000,0.1368,506.81,0.0257,0.077,0,2000,0.6416
a452c9c2ad7db4ed8fac87bada045500,201510,26,14279.58,,,0,0,13375,1381.33,16997.8496,1000,0.0748,410.49,0.0241,0.1305,1220.23,3300,0.2371
a460a2bcc54bbc0a985ea52dd313eb3a,201609,25,17579.39,542,1.0343,1,2000,13200,744.48,19700.0801,0,0,484.57,0.0246,0.1792,2450,1440,0.3734
a46de050a08afec34a1c4c87177331cf,201509,11,15496.85,,,0,0,12375,310.12,15898.7598,2500,0.202,360.6,0.0227,0.1127,0,2500,0.5892
a4732cc22afbd3effe5b6f08f1b6b55f,201707,12,15357.84,515,0.9901,0,0,11925,458.35,15614,0,0,420.59,0.0269,0.1494,795,2000,0.4282
a47857ddeb0459e4b60d84e4a518c1e6,201503,8,14513.29,624,1.1552,0,0,12275,343.52,14518.8799,1500,0.1222,374.81,0.0258,0.1529,0,1500,0.564
a47b2ecb90d382703538177209f6cf7f,201704,4,18181.55,465,0.9009,0,0,16175,688.01,18181.5508,4000,0.2473,465.53,0.0256,0.1296,895,4000,0.908
a48116bc919b877cf5c3478a9559f102,201505,12,16135.18,,,0,0,11300,1375.88,16601.3809,2000,0.177,441.51,0.0266,0.1339,2200,2000,0.6611
a48c07d3ed8abdfb0d67177afbded66d,201512,8,17288.37,475,0.904,1,1000,12000,534.12,17288.3691,2500,0.2083,422.66,0.0244,0.1284,800,2500,0.5212
a49a33fa91a139caf3bb7bd885bb16d7,201801,10,11315.46,526,0.9956,0,0,9150,598.21,11401.1504,4000,0.4372,330.86,0.029,0.108,685,2974.21,0.8017
a4a08bd50e8cfa71182c1b0e979c27b5,201612,9,13815.2,544,1.0409,0,0,9800,589.7,13999.9404,1200,0.1224,370.67,0.0265,0.1612,2075,1200,0.4389
a4a7be6c35d7ca9cb438f18b2c3a7098,201703,4,16726,,,0,0,17475,482.65,16726,4000,0.2289,373.25,0.0223,0.1453,800,4000,0.9622
a4ab94faec349cadff0b2d1e07aea2f7,201605,27,12873.93,,,0,0,11450,451.31,14959,3000.16,0.262,439.24,0.0294,0.0871,2500,3000.16,0
a4ad35efc6e86f473862a3cb29fb5f58,201607,15,18000.78,,,0,0,13650,1394.73,19210.7207,3500,0.2564,462.78,0.0241,0.0926,1790,3500,0.2923
a4b678691d0bdcf20b39d2ed73444361,201509,37,16884.29,548,1.0014,1,2000,11250,310.76,20168.5508,0,0,481.09,0.0239,0.1107,2505,1000,0.5394
a4c37ccb8af551e34b67d0cd4fc7b4a6,201508,37,5882.81,483,0.8897,0,0,12025,278.61,9513,8799,0.7317,331.97,0.0349,0.1398,1570,8799,0.0892
a4c8fec9cb080f0f809faef850d2d0d3,201505,33,13381.75,569,1.0406,1,400,11500,233.31,17898.2891,1000,0.087,411.24,0.023,0.1737,2795,1000,0.137
a4cc4d347ec2dee005be9e8b84c1c7f9,201508,5,14393,533,0.9798,0,0,9700,181.77,14393,2000,0.2062,349.06,0.0243,0.1038,699,2000,0.042
a4e16afb00bee12502ca054d1f59bd33,201610,10,17716.05,464,0.8893,1,2500,12050,196.61,18188,2000,0.166,461.18,0.0254,0.1133,2800,2000,0.7167
a4e2fd35e7d61bdee0563d550fefdd50,201605,10,13470.68,574,1.0952,0,0,10400,495.29,13644.5,1524,0.1465,357.33,0.0262,0.1323,0,1524,0.5381
a4ee14f4effeee80ef5b025654dc3427,201512,35,6084.86,,,0,0,7625,684.62,8675.8203,300,0.0393,211.16,0.0243,0.1361,0,2650,0.6541
